"SampleID","Block","Time","Chamber","Frag","Pos","ARA.dwt","Cells.dwt","Nostoc","Nostoc.H","Stigonema","Stigonema.H","Other.cells","Cells","Cells.g","Cells.m","Hcells","Hcells.g","Hcells.m","ARA.ml","ARA.m","H2O","H2O.wwt","Position","Nfix","ARA.g"
"82A-4.O","8","2","A","4","O",565.9,51.5,5.5,1.5,0,0,0,3055.55555555556,118662.351672060,111918374.685365,833.333333333333,32362.4595469256,30523193.0960086,-9.03812111188303e-05,-7.53176759323586,4.67671092951992,0.823841655420603,"O",-2.51058919774529,-1.59712336311769e-07
"82A-4.I","8","2","A","4","I",477.5,37.5,0,0,0,0,0,0,0,0,0,0,0,-3.57022722129241e-05,-2.97518935107701,5.53702687877126,0.84702525803474,"I",-0.991729783692335,-7.47691564668567e-08
"82A-4.S","8","2","A","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000102749773686593,-8.5624811405494,4.24766611751784,0.809439095856007,"S",-2.85416038018313,NA
"82A-4.W","8","2","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000109847565420364,-9.15396378503033,4.36418324849607,0.813578329882678,"W",-3.05132126167678,NA
"82B-1.O","8","2","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000128905939148009,-10.7421615956674,6.72012195121951,0.870468367427533,"O",-3.58072053188914,NA
"82B-1.I","8","2","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000165398430016526,-13.7832025013772,6.42112676056339,0.865249572973999,"I",-4.59440083379239,NA
"82B-1.S","8","2","B","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.83197936732245e-05,-2.35998280610204,6.23738214087632,0.861828492604797,"S",-0.786660935367347,NA
"82B-1.E","8","2","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.16911871322407e-05,-7.64093226102006,8.00523952095807,0.888953536696866,"E",-2.54697742034002,NA
"82B-2.O","8","2","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000160999775002368,-13.4166479168640,4.01891749868629,0.800753847764632,"O",-4.47221597228801,NA
"82B-2.I","8","2","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000104335085946464,-8.69459049553864,5.94092373791622,0.855926957598267,"I",-2.89819683184621,NA
"82B-2.N","8","2","B","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000121844710845149,-10.1537259037624,4.18688901667625,0.80720620842572,"N",-3.38457530125414,NA
"82B-2.W","8","2","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000145044378480227,-12.0870315400189,3.34068786502271,0.769621767080281,"W",-4.02901051333963,NA
"82B-3.O","8","2","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000151306736902769,-12.6088947418975,6.3878222709819,0.864642114642115,"O",-4.20296491396582,NA
"82B-3.I","8","2","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.55633901222092e-05,-6.29694917685077,6.83954619124797,0.872441596030597,"I",-2.09898305895026,NA
"82B-3.S","8","2","B","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.5971618390859e-05,-7.99763486590492,5.82949029126214,0.853576188360729,"S",-2.66587828863497,NA
"82B-3.W","8","2","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000206880066722982,-17.2400055602485,3.97789685197589,0.79911194833154,"W",-5.74666852008283,NA
"82B-4.O","8","2","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000114872390159051,-9.57269917992092,5.6726893676164,0.850135388460737,"O",-3.19089972664031,NA
"82B-4.I","8","2","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.46023120809255e-05,-7.05019267341045,5.47683923705722,0.845603702145562,"I",-2.35006422447015,NA
"82B-4.N","8","2","B","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04683756618351e-05,0.87236463848626,5.68746214415506,0.850466443256951,"N",0.290788212828754,NA
"82B-4.E","8","2","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000105955954082062,-8.82966284017186,4.65871121718377,0.823281315900464,"E",-2.94322094672395,NA
"82C-1.O","8","2","C","1","O",564.2,63.3,0,0,15,0.5,0,8333.33333333333,263296.471827278,247586449.00825,277.777777777778,8776.54906090925,8252881.63360833,-0.000135726110496462,-11.3105092080385,8.0390041493776,0.889368343738524,"O",-3.77016973601284,-2.40563825764733e-07
"82C-1.I","8","2","C","1","I",604.8,65.9,0,0,23.5,0.5,0.5,13333.3333333333,404653.515427415,407890743.550835,277.777777777778,8430.28157140448,8497723.82397572,-0.000106161711761354,-8.84680931344618,9.21873442949676,0.902140523672534,"I",-2.94893643781539,-1.75531930822345e-07
"82C-1.N","8","2","C","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.19050688842651e-06,-0.515875574035543,6.80644225188624,0.87190067283744,"N",-0.171958524678514,NA
"82C-1.E","8","2","C","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.50406148258867e-06,-0.375338456882389,9.6575505350773,0.906169809215664,"E",-0.125112818960796,NA
"82C-2.O","8","2","C","2","O",336.6,36,0,0,0,0,0,0,0,0,0,0,0,-0.000123133547500709,-10.2611289583924,1.62156448202960,0.618548387096774,"O",-3.42037631946414,-3.6581564914055e-07
"82C-2.I","8","2","C","2","I",702.7,61.1,0,0,137.5,1.5,0,76388.8888888889,2500454.6281142,2928449111.95975,833.333333333333,27277.6868521549,31946717.5850155,4.62050882372468e-05,3.85042401977057,5.37071860308933,0.84303183639047,"I",1.28347467325686,6.5753647697804e-08
"82C-2.S","8","2","C","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20175527757603e-05,1.00146273131336,4.93680884676144,0.831559340074507,"S",0.333820910437786,NA
"82C-2.W","8","2","C","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000144769452097873,-12.0641210081561,3.5724033358605,0.78129663405737,"W",-4.02137366938535,NA
"82C-3.O","8","2","C","3","O",462.7,42.6,0,0,7.5,0,0,4166.66666666667,195618.153364632,150854199.269692,0,0,0,-0.000160618720460837,-13.3848933717364,4.43109243697479,0.815874980659137,"O",-4.46163112391215,-3.47133608084801e-07
"82C-3.I","8","2","C","3","I",589,51.8,0,0,30,0,0.5,16944.4444444444,654225.654225654,642231517.231517,0,0,0,0.000153993022441869,12.8327518701558,5.00910194174758,0.833585782086237,"I",4.27758395671859,2.61448255419133e-07
"82C-3.N","8","2","C","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.35003434174377e-05,-6.95836195145314,5.95303326810176,0.856177877849704,"N",-2.31945398381771,NA
"82C-3.W","8","2","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000157031896374775,-13.0859913645646,4.88006756756757,0.829933927032462,"W",-4.36199712152153,NA
"82C-4.O","8","2","C","4","O",394.5,57.9,0,0,26.5,1.5,0,14722.2222222222,508539.627710612,334364805.219728,833.333333333333,28785.2619458837,18926309.7294185,-0.000149235132476589,-12.4362610397157,0.977151561309978,0.4942218798151,"O",-4.14542034657191,-3.78289309192874e-07
"82C-4.I","8","2","C","4","I",478.4,61,0,0,0,0,0,0,0,0,0,0,0,-5.58021794063865e-05,-4.65018161719887,5.3127147766323,0.841589548176374,"I",-1.55006053906629,-1.16643351601978e-07
"82C-4.S","8","2","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000163490147031055,-13.6241789192546,4.05048076923077,0.801999048072347,"S",-4.54139297308486,NA
"82C-4.E","8","2","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000127369227909151,-10.6141023257626,4.50254545454545,0.81826592651335,"E",-3.53803410858753,NA
"13A-1.O","1","3","A","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13A-1.I","1","3","A","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13A-1.N","1","3","A","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"13A-1.E","1","3","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"13A-2.O","1","3","A","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13A-2.I","1","3","A","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13A-2.N","1","3","A","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"13A-2.W","1","3","A","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"13A-3.O","1","3","A","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13A-3.I","1","3","A","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13A-3.S","1","3","A","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"13A-3.W","1","3","A","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"13A-4.O","1","3","A","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13A-4.I","1","3","A","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13A-4.S","1","3","A","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"13A-4.E","1","3","A","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"13B-1.O","1","3","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13B-1.I","1","3","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13B-1.S","1","3","B","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"13B-1.E","1","3","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"13B-2.O","1","3","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13B-2.I","1","3","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13B-2.N","1","3","B","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"13B-2.E","1","3","B","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"13B-3.O","1","3","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13B-3.I","1","3","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13B-3.N","1","3","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"13B-3.W","1","3","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"13B-4.O","1","3","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13B-4.I","1","3","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13B-4.S","1","3","B","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"13B-4.W","1","3","B","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"13C-1.O","1","3","C","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13C-1.I","1","3","C","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13C-1.N","1","3","C","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"13C-1.W","1","3","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"13C-2.O","1","3","C","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13C-2.I","1","3","C","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13C-2.N","1","3","C","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"13C-2.E","1","3","C","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"13C-3.O","1","3","C","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13C-3.I","1","3","C","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13C-3.S","1","3","C","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"13C-3.W","1","3","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"13C-4.O","1","3","C","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"13C-4.I","1","3","C","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"13C-4.S","1","3","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"13C-4.E","1","3","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"23A-1.O","2","3","A","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23A-1.I","2","3","A","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23A-1.N","2","3","A","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"23A-1.W","2","3","A","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"23A-2.O","2","3","A","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23A-2.I","2","3","A","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23A-2.N","2","3","A","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"23A-2.E","2","3","A","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"23A-3.O","2","3","A","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23A-3.I","2","3","A","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23A-3.S","2","3","A","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"23A-3.E","2","3","A","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"23A-4.O","2","3","A","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23A-4.I","2","3","A","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23A-4.S","2","3","A","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"23A-4.W","2","3","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"23B-1.O","2","3","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23B-1.I","2","3","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23B-1.N","2","3","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"23B-1.E","2","3","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"23B-2.O","2","3","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23B-2.I","2","3","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23B-2.S","2","3","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"23B-2.W","2","3","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"23B-3.O","2","3","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23B-3.I","2","3","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23B-3.S","2","3","B","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"23B-3.E","2","3","B","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"23B-4.O","2","3","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23B-4.I","2","3","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23B-4.N","2","3","B","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"23B-4.W","2","3","B","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"23C-1.O","2","3","C","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23C-1.I","2","3","C","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23C-1.N","2","3","C","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"23C-1.W","2","3","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"23C-2.O","2","3","C","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23C-2.I","2","3","C","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23C-2.N","2","3","C","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"23C-2.E","2","3","C","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"23C-3.O","2","3","C","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23C-3.I","2","3","C","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23C-3.S","2","3","C","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"23C-3.W","2","3","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"23C-4.O","2","3","C","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"23C-4.I","2","3","C","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"23C-4.S","2","3","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"23C-4.E","2","3","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"33A-1.O","3","3","A","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"33A-1.I","3","3","A","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"33A-1.S","3","3","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"33A-1.E","3","3","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"33A-2.O","3","3","A","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"33A-2.I","3","3","A","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"33A-2.S","3","3","A","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"33A-2.W","3","3","A","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"33A-3.O","3","3","A","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"33A-3.I","3","3","A","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"33A-3.N","3","3","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"33A-3.W","3","3","A","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"33A-4.O","3","3","A","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"33A-4.I","3","3","A","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"33A-4.N","3","3","A","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"33A-4.E","3","3","A","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"33B-1.O","3","3","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"33B-1.I","3","3","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"33B-1.S","3","3","B","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA
"33B-1.W","3","3","B","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"33B-2.O","3","3","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"33B-2.I","3","3","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"33B-2.N","3","3","B","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"33B-2.W","3","3","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W",NA,NA
"33B-3.O","3","3","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
"33B-3.I","3","3","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA
"33B-3.N","3","3","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA
"33B-3.E","3","3","B","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,NA
"33B-4.O","3","3","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O",NA,NA
